web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1663983737-382,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,11,https://na.op.gg/champions/sett,10,https://na.op.gg/champions/viego,,,10,https://na.op.gg/champions/kaisa,9,https://na.op.gg/champions/lulu,12,https://na.op.gg/champions/gangplank,12,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/rumble,12,https://na.op.gg/champions/missfortune,10,https://na.op.gg/champions/nautilus,12,https://na.op.gg/champions/ahri
1663983737-383,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/vayne
1663983737-384,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,13,https://na.op.gg/champions/illaoi,11,https://na.op.gg/champions/diana,12,https://na.op.gg/champions/yone,10,https://na.op.gg/champions/jhin,8,https://na.op.gg/champions/brand,,,13,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/tryndamere,11,https://na.op.gg/champions/kogmaw,9,https://na.op.gg/champions/amumu,12,https://na.op.gg/champions/vayne
1663983737-385,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663983737-386,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,13,https://na.op.gg/champions/sett,13,https://na.op.gg/champions/talon,,,13,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/morgana,16,https://na.op.gg/champions/camille,15,https://na.op.gg/champions/khazix,15,https://na.op.gg/champions/lissandra,14,https://na.op.gg/champions/draven,13,https://na.op.gg/champions/pyke,14,https://na.op.gg/champions/ahri
1663983737-387,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663983737-388,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,16,https://na.op.gg/champions/aatrox,15,https://na.op.gg/champions/belveth,,,14,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/soraka,15,https://na.op.gg/champions/singed,18,https://na.op.gg/champions/graves,16,https://na.op.gg/champions/vex,14,https://na.op.gg/champions/syndra,14,https://na.op.gg/champions/sett,15,https://na.op.gg/champions/ahri
1663983737-389,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ashe
1663983737-390,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,16,https://na.op.gg/champions/kennen,16,https://na.op.gg/champions/nidalee,15,https://na.op.gg/champions/yone,,,12,https://na.op.gg/champions/maokai,17,https://na.op.gg/champions/sejuani,17,https://na.op.gg/champions/nunu,16,https://na.op.gg/champions/zed,16,https://na.op.gg/champions/jhin,14,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/ashe
1663983737-391,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ashe
1663983737-392,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,15,https://na.op.gg/champions/olaf,14,https://na.op.gg/champions/leesin,16,https://na.op.gg/champions/azir,13,https://na.op.gg/champions/aphelios,13,https://na.op.gg/champions/janna,18,https://na.op.gg/champions/mordekaiser,15,https://na.op.gg/champions/zac,17,https://na.op.gg/champions/yasuo,,,15,https://na.op.gg/champions/senna,15,https://na.op.gg/champions/ashe
1663983737-393,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/ashe
1663983737-394,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Defeat,18,https://na.op.gg/champions/aatrox,16,https://na.op.gg/champions/kayn,17,https://na.op.gg/champions/sylas,,,14,https://na.op.gg/champions/rell,18,https://na.op.gg/champions/urgot,18,https://na.op.gg/champions/hecarim,17,https://na.op.gg/champions/anivia,18,https://na.op.gg/champions/missfortune,16,https://na.op.gg/champions/renata,16,https://na.op.gg/champions/ashe
1663983737-395,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/ahri
1663983737-396,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,10,https://na.op.gg/champions/yone,8,https://na.op.gg/champions/jarvaniv,10,https://na.op.gg/champions/rumble,9,https://na.op.gg/champions/ezreal,7,https://na.op.gg/champions/janna,11,https://na.op.gg/champions/ornn,11,https://na.op.gg/champions/talon,10,https://na.op.gg/champions/nilah,,,9,https://na.op.gg/champions/lulu,10,https://na.op.gg/champions/ahri
1663983737-397,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663983737-398,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,14,https://na.op.gg/champions/veigar,13,https://na.op.gg/champions/rengar,14,https://na.op.gg/champions/urgot,13,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/aatrox,16,https://na.op.gg/champions/ekko,,,14,https://na.op.gg/champions/vayne,14,https://na.op.gg/champions/orianna,15,https://na.op.gg/champions/ahri
1663983737-399,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/ahri
1663983737-400,https://na.op.gg/leaderboards/champions?region=na,Hi Am DK,https://na.op.gg/summoners/na/Hi%20Am%20DK,Victory,11,https://na.op.gg/champions/jayce,13,https://na.op.gg/champions/lillia,12,https://na.op.gg/champions/viktor,10,https://na.op.gg/champions/twitch,10,https://na.op.gg/champions/pyke,14,https://na.op.gg/champions/gragas,14,https://na.op.gg/champions/khazix,,,13,https://na.op.gg/champions/missfortune,10,https://na.op.gg/champions/nautilus,12,https://na.op.gg/champions/ahri
1663983885-401,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663983885-402,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,13,https://na.op.gg/champions/tryndamere,13,https://na.op.gg/champions/hecarim,,,14,https://na.op.gg/champions/kaisa,11,https://na.op.gg/champions/amumu,17,https://na.op.gg/champions/illaoi,15,https://na.op.gg/champions/nidalee,15,https://na.op.gg/champions/heimerdinger,13,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/ahri
1663983885-403,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663983885-404,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,16,https://na.op.gg/champions/sett,17,https://na.op.gg/champions/gwen,16,https://na.op.gg/champions/leblanc,17,https://na.op.gg/champions/missfortune,,,18,https://na.op.gg/champions/darius,18,https://na.op.gg/champions/reksai,16,https://na.op.gg/champions/akali,18,https://na.op.gg/champions/caitlyn,15,https://na.op.gg/champions/lux,14,https://na.op.gg/champions/ahri
1663983885-405,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/ahri
1663983885-406,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,13,https://na.op.gg/champions/sett,12,https://na.op.gg/champions/diana,,,12,https://na.op.gg/champions/sivir,11,https://na.op.gg/champions/yuumi,15,https://na.op.gg/champions/gnar,14,https://na.op.gg/champions/elise,16,https://na.op.gg/champions/zed,13,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/heimerdinger,12,https://na.op.gg/champions/ahri
1663983885-407,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/ahri
1663983885-408,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,14,https://na.op.gg/champions/sett,12,https://na.op.gg/champions/hecarim,,,13,https://na.op.gg/champions/draven,12,https://na.op.gg/champions/renata,15,https://na.op.gg/champions/jayce,15,https://na.op.gg/champions/masteryi,15,https://na.op.gg/champions/syndra,14,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/yuumi,13,https://na.op.gg/champions/ahri
1663983885-409,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663983885-410,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,14,https://na.op.gg/champions/yasuo,14,https://na.op.gg/champions/olaf,,,13,https://na.op.gg/champions/samira,12,https://na.op.gg/champions/sona,15,https://na.op.gg/champions/riven,16,https://na.op.gg/champions/lillia,15,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/zeri,12,https://na.op.gg/champions/rell,14,https://na.op.gg/champions/ahri
1663983885-411,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663983885-412,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,15,https://na.op.gg/champions/sion,13,https://na.op.gg/champions/reksai,,,13,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/pyke,16,https://na.op.gg/champions/gnar,14,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/katarina,14,https://na.op.gg/champions/vayne,13,https://na.op.gg/champions/rakan,15,https://na.op.gg/champions/ahri
1663983885-413,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/ahri
1663983885-414,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,18,https://na.op.gg/champions/camille,16,https://na.op.gg/champions/udyr,,,16,https://na.op.gg/champions/samira,15,https://na.op.gg/champions/nautilus,17,https://na.op.gg/champions/aatrox,17,https://na.op.gg/champions/masteryi,17,https://na.op.gg/champions/qiyana,17,https://na.op.gg/champions/karthus,16,https://na.op.gg/champions/galio,17,https://na.op.gg/champions/ahri
1663983885-415,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663983885-416,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,15,https://na.op.gg/champions/jax,12,https://na.op.gg/champions/pantheon,13,https://na.op.gg/champions/katarina,12,https://na.op.gg/champions/draven,10,https://na.op.gg/champions/zilean,15,https://na.op.gg/champions/galio,15,https://na.op.gg/champions/kindred,,,14,https://na.op.gg/champions/missfortune,13,https://na.op.gg/champions/soraka,14,https://na.op.gg/champions/ahri
1663983885-417,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/ahri
1663983885-418,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,18,https://na.op.gg/champions/aatrox,18,https://na.op.gg/champions/graves,18,https://na.op.gg/champions/zed,16,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/morgana,18,https://na.op.gg/champions/riven,18,https://na.op.gg/champions/kayn,,,18,https://na.op.gg/champions/seraphine,17,https://na.op.gg/champions/senna,18,https://na.op.gg/champions/ahri
1663983885-419,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/ahri
1663983885-420,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,15,https://na.op.gg/champions/malphite,15,https://na.op.gg/champions/belveth,15,https://na.op.gg/champions/annie,14,https://na.op.gg/champions/swain,13,https://na.op.gg/champions/janna,17,https://na.op.gg/champions/garen,17,https://na.op.gg/champions/leesin,,,15,https://na.op.gg/champions/jinx,13,https://na.op.gg/champions/soraka,16,https://na.op.gg/champions/ahri
1663983885-421,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/ahri
1663983885-422,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,18,https://na.op.gg/champions/fiora,18,https://na.op.gg/champions/talon,,,17,https://na.op.gg/champions/kaisa,16,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/camille,18,https://na.op.gg/champions/fiddlesticks,18,https://na.op.gg/champions/yasuo,17,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/lulu,18,https://na.op.gg/champions/ahri
1663983885-423,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/ahri
1663983885-424,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,14,https://na.op.gg/champions/gangplank,12,https://na.op.gg/champions/reksai,,,13,https://na.op.gg/champions/varus,11,https://na.op.gg/champions/nami,15,https://na.op.gg/champions/malphite,14,https://na.op.gg/champions/kindred,16,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/lux,13,https://na.op.gg/champions/ahri
1663983885-425,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/ahri
1663983885-426,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,16,https://na.op.gg/champions/vayne,15,https://na.op.gg/champions/zac,17,https://na.op.gg/champions/rumble,15,https://na.op.gg/champions/swain,15,https://na.op.gg/champions/soraka,17,https://na.op.gg/champions/singed,18,https://na.op.gg/champions/masteryi,,,17,https://na.op.gg/champions/caitlyn,15,https://na.op.gg/champions/braum,18,https://na.op.gg/champions/ahri
1663983885-427,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663983885-428,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,15,https://na.op.gg/champions/xinzhao,16,https://na.op.gg/champions/trundle,17,https://na.op.gg/champions/rumble,15,https://na.op.gg/champions/varus,14,https://na.op.gg/champions/ashe,18,https://na.op.gg/champions/sett,18,https://na.op.gg/champions/gwen,,,16,https://na.op.gg/champions/twitch,15,https://na.op.gg/champions/rell,15,https://na.op.gg/champions/ahri
1663983885-429,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/neeko
1663983885-430,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,12,https://na.op.gg/champions/maokai,13,https://na.op.gg/champions/gwen,,,11,https://na.op.gg/champions/caitlyn,10,https://na.op.gg/champions/missfortune,14,https://na.op.gg/champions/darius,15,https://na.op.gg/champions/ekko,14,https://na.op.gg/champions/twistedfate,12,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/pyke,12,https://na.op.gg/champions/neeko
1663983885-431,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/ahri
1663983885-432,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,8,https://na.op.gg/champions/gangplank,9,https://na.op.gg/champions/kindred,10,https://na.op.gg/champions/vladimir,9,https://na.op.gg/champions/ezreal,6,https://na.op.gg/champions/lulu,11,https://na.op.gg/champions/camille,11,https://na.op.gg/champions/udyr,,,10,https://na.op.gg/champions/caitlyn,9,https://na.op.gg/champions/zilean,11,https://na.op.gg/champions/ahri
1663983885-433,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663983885-434,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,16,https://na.op.gg/champions/sion,16,https://na.op.gg/champions/talon,,,14,https://na.op.gg/champions/seraphine,12,https://na.op.gg/champions/senna,17,https://na.op.gg/champions/urgot,18,https://na.op.gg/champions/udyr,15,https://na.op.gg/champions/swain,17,https://na.op.gg/champions/twitch,14,https://na.op.gg/champions/zilean,15,https://na.op.gg/champions/ahri
1663983885-435,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663983885-436,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,15,https://na.op.gg/champions/singed,14,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/irelia,12,https://na.op.gg/champions/caitlyn,13,https://na.op.gg/champions/yuumi,16,https://na.op.gg/champions/fiora,14,https://na.op.gg/champions/belveth,,,13,https://na.op.gg/champions/jhin,11,https://na.op.gg/champions/senna,14,https://na.op.gg/champions/ahri
1663983885-437,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663983885-438,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Victory,13,https://na.op.gg/champions/urgot,13,https://na.op.gg/champions/belveth,11,https://na.op.gg/champions/brand,13,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/senna,14,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/sejuani,,,15,https://na.op.gg/champions/caitlyn,13,https://na.op.gg/champions/amumu,15,https://na.op.gg/champions/ahri
1663983885-439,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/ahri
1663983885-440,https://na.op.gg/leaderboards/champions?region=na,ExcaliberPrime,https://na.op.gg/summoners/na/ExcaliberPrime,Defeat,11,https://na.op.gg/champions/rammus,12,https://na.op.gg/champions/nidalee,,,11,https://na.op.gg/champions/jhin,10,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/rumble,14,https://na.op.gg/champions/graves,13,https://na.op.gg/champions/fizz,11,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/ashe,12,https://na.op.gg/champions/ahri
1663984023-441,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/ahri
1663984023-442,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,12,https://na.op.gg/champions/gragas,11,https://na.op.gg/champions/khazix,,,12,https://na.op.gg/champions/kaisa,9,https://na.op.gg/champions/maokai,14,https://na.op.gg/champions/mordekaiser,12,https://na.op.gg/champions/kindred,13,https://na.op.gg/champions/zilean,11,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/neeko,12,https://na.op.gg/champions/ahri
1663984023-443,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663984023-444,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,12,https://na.op.gg/champions/gwen,12,https://na.op.gg/champions/belveth,12,https://na.op.gg/champions/zed,11,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/nautilus,,,12,https://na.op.gg/champions/vi,14,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/draven,12,https://na.op.gg/champions/bard,14,https://na.op.gg/champions/ahri
1663984023-445,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/ahri
1663984023-446,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,14,https://na.op.gg/champions/shen,14,https://na.op.gg/champions/leesin,,,13,https://na.op.gg/champions/kaisa,11,https://na.op.gg/champions/pyke,15,https://na.op.gg/champions/warwick,15,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/soraka,14,https://na.op.gg/champions/ahri
1663984023-447,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/janna
1663984023-448,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,15,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/trundle,15,https://na.op.gg/champions/sett,13,https://na.op.gg/champions/kalista,,,15,https://na.op.gg/champions/gwen,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/yone,16,https://na.op.gg/champions/jinx,14,https://na.op.gg/champions/nasus,13,https://na.op.gg/champions/janna
1663984023-449,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/janna
1663984023-450,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,14,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/belveth,14,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/nilah,12,https://na.op.gg/champions/karma,16,https://na.op.gg/champions/sylas,15,https://na.op.gg/champions/graves,14,https://na.op.gg/champions/katarina,14,https://na.op.gg/champions/aphelios,,,13,https://na.op.gg/champions/janna
1663984023-451,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/ahri
1663984023-452,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,12,https://na.op.gg/champions/nasus,13,https://na.op.gg/champions/ekko,12,https://na.op.gg/champions/camille,12,https://na.op.gg/champions/ezreal,,,15,https://na.op.gg/champions/twitch,14,https://na.op.gg/champions/volibear,14,https://na.op.gg/champions/zed,15,https://na.op.gg/champions/gragas,12,https://na.op.gg/champions/pyke,12,https://na.op.gg/champions/ahri
1663984023-453,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/ahri
1663984023-454,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Defeat,13,https://na.op.gg/champions/kled,13,https://na.op.gg/champions/leesin,,,12,https://na.op.gg/champions/kaisa,12,https://na.op.gg/champions/seraphine,15,https://na.op.gg/champions/singed,14,https://na.op.gg/champions/kindred,14,https://na.op.gg/champions/twistedfate,15,https://na.op.gg/champions/draven,12,https://na.op.gg/champions/morgana,13,https://na.op.gg/champions/ahri
1663984023-455,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663984023-456,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,14,https://na.op.gg/champions/mordekaiser,12,https://na.op.gg/champions/leesin,12,https://na.op.gg/champions/viktor,12,https://na.op.gg/champions/ezreal,10,https://na.op.gg/champions/seraphine,15,https://na.op.gg/champions/singed,14,https://na.op.gg/champions/warwick,,,13,https://na.op.gg/champions/jhin,11,https://na.op.gg/champions/leona,15,https://na.op.gg/champions/ahri
1663984023-457,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/ahri
1663984023-458,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,15,https://na.op.gg/champions/gnar,13,https://na.op.gg/champions/viego,15,https://na.op.gg/champions/lux,12,https://na.op.gg/champions/jhin,12,https://na.op.gg/champions/renata,16,https://na.op.gg/champions/fiora,16,https://na.op.gg/champions/kayn,,,14,https://na.op.gg/champions/sivir,13,https://na.op.gg/champions/soraka,15,https://na.op.gg/champions/ahri
1663984023-459,https://na.op.gg/leaderboards/champions?region=na,Proosia,https://na.op.gg/summoners/na/Proosia,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/ahri
