web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1664126820-1417,https://na.op.gg/leaderboards/champions?region=na,F00L ON THE HILL,https://na.op.gg/summoners/na/F00L%20ON%20THE%20HILL,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664126820-1418,https://na.op.gg/leaderboards/champions?region=na,F00L ON THE HILL,https://na.op.gg/summoners/na/F00L%20ON%20THE%20HILL,Victory,17,https://na.op.gg/champions/irelia,16,https://na.op.gg/champions/kindred,14,https://na.op.gg/champions/lux,13,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/volibear,17,https://na.op.gg/champions/kayn,16,https://na.op.gg/champions/leblanc,17,https://na.op.gg/champions/kaisa,,,13,https://na.op.gg/champions/amumu
1664126966-1419,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,8,https://na.op.gg/champions/amumu
1664126966-1420,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,15,https://na.op.gg/champions/akali,,,15,https://na.op.gg/champions/viktor,12,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/karma,14,https://na.op.gg/champions/karthus,14,https://na.op.gg/champions/jarvaniv,14,https://na.op.gg/champions/irelia,14,https://na.op.gg/champions/xayah,11,https://na.op.gg/champions/trundle,8,https://na.op.gg/champions/amumu
1664126966-1421,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/amumu
1664126966-1422,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,16,https://na.op.gg/champions/teemo,16,https://na.op.gg/champions/hecarim,16,https://na.op.gg/champions/yone,15,https://na.op.gg/champions/ashe,15,https://na.op.gg/champions/zilean,17,https://na.op.gg/champions/akali,,,16,https://na.op.gg/champions/tryndamere,18,https://na.op.gg/champions/sivir,15,https://na.op.gg/champions/soraka,16,https://na.op.gg/champions/amumu
1664126966-1423,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/amumu
1664126966-1424,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,12,https://na.op.gg/champions/sett,12,https://na.op.gg/champions/graves,12,https://na.op.gg/champions/cassiopeia,10,https://na.op.gg/champions/ashe,10,https://na.op.gg/champions/taric,13,https://na.op.gg/champions/vayne,,,15,https://na.op.gg/champions/sylas,12,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/amumu
1664126966-1425,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664126966-1426,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,14,https://na.op.gg/champions/gwen,14,https://na.op.gg/champions/poppy,14,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/kalista,12,https://na.op.gg/champions/pyke,16,https://na.op.gg/champions/akali,15,https://na.op.gg/champions/khazix,16,https://na.op.gg/champions/lissandra,15,https://na.op.gg/champions/lucian,,,13,https://na.op.gg/champions/amumu
1664126966-1427,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/amumu
1664126966-1428,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,12,https://na.op.gg/champions/tahmkench,12,https://na.op.gg/champions/jarvaniv,13,https://na.op.gg/champions/fizz,12,https://na.op.gg/champions/sivir,11,https://na.op.gg/champions/senna,15,https://na.op.gg/champions/riven,14,https://na.op.gg/champions/graves,14,https://na.op.gg/champions/shyvana,13,https://na.op.gg/champions/kaisa,,,11,https://na.op.gg/champions/amumu
1664126966-1429,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/amumu
1664126966-1430,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,14,https://na.op.gg/champions/zed,13,https://na.op.gg/champions/viego,14,https://na.op.gg/champions/sylas,12,https://na.op.gg/champions/sivir,,,13,https://na.op.gg/champions/urgot,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/malphite,14,https://na.op.gg/champions/xayah,12,https://na.op.gg/champions/rakan,10,https://na.op.gg/champions/amumu
1664126966-1431,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664126966-1432,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,12,https://na.op.gg/champions/teemo,12,https://na.op.gg/champions/leesin,13,https://na.op.gg/champions/malzahar,12,https://na.op.gg/champions/jhin,10,https://na.op.gg/champions/seraphine,14,https://na.op.gg/champions/gnar,,,15,https://na.op.gg/champions/talon,14,https://na.op.gg/champions/draven,13,https://na.op.gg/champions/soraka,13,https://na.op.gg/champions/amumu
1664126966-1433,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/trundle
1664126966-1434,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,16,https://na.op.gg/champions/kayle,,,14,https://na.op.gg/champions/fizz,14,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/leona,17,https://na.op.gg/champions/chogath,16,https://na.op.gg/champions/diana,15,https://na.op.gg/champions/velkoz,14,https://na.op.gg/champions/jhin,14,https://na.op.gg/champions/zyra,18,https://na.op.gg/champions/trundle
1664126966-1435,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664126966-1436,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,15,https://na.op.gg/champions/mordekaiser,,,15,https://na.op.gg/champions/yone,13,https://na.op.gg/champions/varus,11,https://na.op.gg/champions/nami,15,https://na.op.gg/champions/akshan,15,https://na.op.gg/champions/rengar,16,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/nautilus,13,https://na.op.gg/champions/amumu
1664126966-1437,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/amumu
1664126966-1438,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,11,https://na.op.gg/champions/kassadin,12,https://na.op.gg/champions/graves,12,https://na.op.gg/champions/fiora,11,https://na.op.gg/champions/twitch,10,https://na.op.gg/champions/renata,13,https://na.op.gg/champions/renekton,14,https://na.op.gg/champions/kindred,14,https://na.op.gg/champions/chogath,12,https://na.op.gg/champions/draven,,,11,https://na.op.gg/champions/amumu
1664126966-1439,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/amumu
1664126966-1440,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,16,https://na.op.gg/champions/camille,,,14,https://na.op.gg/champions/singed,15,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/fiddlesticks,15,https://na.op.gg/champions/kayle,16,https://na.op.gg/champions/rengar,15,https://na.op.gg/champions/katarina,16,https://na.op.gg/champions/sivir,14,https://na.op.gg/champions/rakan,11,https://na.op.gg/champions/amumu
1664126966-1441,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/amumu
1664126966-1442,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,10,https://na.op.gg/champions/malphite,10,https://na.op.gg/champions/graves,9,https://na.op.gg/champions/seraphine,9,https://na.op.gg/champions/xayah,7,https://na.op.gg/champions/senna,11,https://na.op.gg/champions/kayle,,,11,https://na.op.gg/champions/veigar,10,https://na.op.gg/champions/sivir,9,https://na.op.gg/champions/pyke,11,https://na.op.gg/champions/amumu
1664126966-1443,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/amumu
1664126966-1444,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,15,https://na.op.gg/champions/olaf,14,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/aurelionsol,14,https://na.op.gg/champions/vayne,11,https://na.op.gg/champions/ashe,16,https://na.op.gg/champions/gangplank,,,16,https://na.op.gg/champions/taliyah,15,https://na.op.gg/champions/twitch,14,https://na.op.gg/champions/rakan,15,https://na.op.gg/champions/amumu
1664126966-1445,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/amumu
1664126966-1446,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,16,https://na.op.gg/champions/jax,16,https://na.op.gg/champions/khazix,18,https://na.op.gg/champions/corki,15,https://na.op.gg/champions/twitch,11,https://na.op.gg/champions/janna,18,https://na.op.gg/champions/camille,,,17,https://na.op.gg/champions/taliyah,16,https://na.op.gg/champions/jhin,14,https://na.op.gg/champions/thresh,15,https://na.op.gg/champions/amumu
1664126966-1447,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/amumu
1664126966-1448,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,17,https://na.op.gg/champions/aatrox,,,18,https://na.op.gg/champions/viktor,17,https://na.op.gg/champions/lucian,14,https://na.op.gg/champions/nami,18,https://na.op.gg/champions/leesin,18,https://na.op.gg/champions/hecarim,17,https://na.op.gg/champions/sylas,18,https://na.op.gg/champions/ezreal,16,https://na.op.gg/champions/bard,16,https://na.op.gg/champions/amumu
1664126966-1449,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/amumu
1664126966-1450,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,11,https://na.op.gg/champions/gnar,10,https://na.op.gg/champions/graves,10,https://na.op.gg/champions/seraphine,9,https://na.op.gg/champions/aphelios,8,https://na.op.gg/champions/leona,12,https://na.op.gg/champions/garen,,,12,https://na.op.gg/champions/ekko,10,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/soraka,11,https://na.op.gg/champions/amumu
1664126966-1451,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/amumu
1664126966-1452,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,15,https://na.op.gg/champions/gangplank,14,https://na.op.gg/champions/fiddlesticks,14,https://na.op.gg/champions/orianna,14,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/taric,17,https://na.op.gg/champions/shen,,,16,https://na.op.gg/champions/taliyah,15,https://na.op.gg/champions/seraphine,14,https://na.op.gg/champions/senna,16,https://na.op.gg/champions/amumu
1664126966-1453,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/amumu
1664126966-1454,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,15,https://na.op.gg/champions/pantheon,15,https://na.op.gg/champions/hecarim,16,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/sivir,,,17,https://na.op.gg/champions/gwen,16,https://na.op.gg/champions/graves,17,https://na.op.gg/champions/malzahar,15,https://na.op.gg/champions/missfortune,14,https://na.op.gg/champions/janna,12,https://na.op.gg/champions/amumu
1664126966-1455,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/amumu
1664126966-1456,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Victory,14,https://na.op.gg/champions/talon,13,https://na.op.gg/champions/monkeyking,17,https://na.op.gg/champions/azir,14,https://na.op.gg/champions/missfortune,12,https://na.op.gg/champions/janna,17,https://na.op.gg/champions/aatrox,,,16,https://na.op.gg/champions/orianna,15,https://na.op.gg/champions/draven,14,https://na.op.gg/champions/sona,16,https://na.op.gg/champions/amumu
1664126966-1457,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/amumu
1664126966-1458,https://na.op.gg/leaderboards/champions?region=na,hpigdylja,https://na.op.gg/summoners/na/hpigdylja,Defeat,16,https://na.op.gg/champions/akshan,,,16,https://na.op.gg/champions/veigar,15,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/senna,17,https://na.op.gg/champions/sett,17,https://na.op.gg/champions/talon,16,https://na.op.gg/champions/viktor,17,https://na.op.gg/champions/missfortune,15,https://na.op.gg/champions/nami,14,https://na.op.gg/champions/amumu
1664127114-1459,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/amumu
1664127114-1460,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,15,https://na.op.gg/champions/tahmkench,,,16,https://na.op.gg/champions/veigar,14,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/zilean,17,https://na.op.gg/champions/garen,16,https://na.op.gg/champions/graves,17,https://na.op.gg/champions/corki,16,https://na.op.gg/champions/ashe,13,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/amumu
1664127114-1461,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/blitzcrank
1664127114-1462,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,12,https://na.op.gg/champions/jax,10,https://na.op.gg/champions/belveth,11,https://na.op.gg/champions/sylas,10,https://na.op.gg/champions/missfortune,8,https://na.op.gg/champions/maokai,12,https://na.op.gg/champions/fiora,12,https://na.op.gg/champions/kayn,12,https://na.op.gg/champions/syndra,11,https://na.op.gg/champions/kaisa,,,9,https://na.op.gg/champions/blitzcrank
1664127114-1463,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/amumu
1664127114-1464,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,11,https://na.op.gg/champions/nidalee,11,https://na.op.gg/champions/khazix,11,https://na.op.gg/champions/tristana,9,https://na.op.gg/champions/missfortune,8,https://na.op.gg/champions/taliyah,12,https://na.op.gg/champions/pantheon,,,12,https://na.op.gg/champions/annie,12,https://na.op.gg/champions/kaisa,9,https://na.op.gg/champions/maokai,11,https://na.op.gg/champions/amumu
1664127114-1465,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/amumu
1664127114-1466,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,14,https://na.op.gg/champions/maokai,14,https://na.op.gg/champions/evelynn,15,https://na.op.gg/champions/yasuo,14,https://na.op.gg/champions/samira,12,https://na.op.gg/champions/rell,15,https://na.op.gg/champions/teemo,,,17,https://na.op.gg/champions/yone,15,https://na.op.gg/champions/kogmaw,14,https://na.op.gg/champions/zilean,15,https://na.op.gg/champions/amumu
1664127114-1467,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664127114-1468,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,11,https://na.op.gg/champions/camille,12,https://na.op.gg/champions/udyr,11,https://na.op.gg/champions/xerath,11,https://na.op.gg/champions/ezreal,9,https://na.op.gg/champions/karma,13,https://na.op.gg/champions/teemo,,,13,https://na.op.gg/champions/akshan,12,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/thresh,13,https://na.op.gg/champions/amumu
1664127114-1469,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664127114-1470,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,13,https://na.op.gg/champions/rammus,,,13,https://na.op.gg/champions/akshan,13,https://na.op.gg/champions/caitlyn,12,https://na.op.gg/champions/zilean,16,https://na.op.gg/champions/swain,17,https://na.op.gg/champions/hecarim,15,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/jhin,14,https://na.op.gg/champions/nautilus,13,https://na.op.gg/champions/amumu
1664127114-1471,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/amumu
1664127114-1472,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,18,https://na.op.gg/champions/nidalee,18,https://na.op.gg/champions/kayn,18,https://na.op.gg/champions/lissandra,18,https://na.op.gg/champions/lucian,17,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/yone,,,18,https://na.op.gg/champions/akshan,18,https://na.op.gg/champions/missfortune,17,https://na.op.gg/champions/thresh,17,https://na.op.gg/champions/amumu
1664127114-1473,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/samira
1664127114-1474,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,14,https://na.op.gg/champions/sett,14,https://na.op.gg/champions/viego,14,https://na.op.gg/champions/sylas,,,11,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/darius,14,https://na.op.gg/champions/kayn,16,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/jhin,14,https://na.op.gg/champions/bard,12,https://na.op.gg/champions/samira
1664127114-1475,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/amumu
1664127114-1476,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,14,https://na.op.gg/champions/maokai,12,https://na.op.gg/champions/viego,12,https://na.op.gg/champions/swain,12,https://na.op.gg/champions/samira,10,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/poppy,,,15,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/missfortune,12,https://na.op.gg/champions/lulu,14,https://na.op.gg/champions/amumu
1664127114-1477,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/jinx
1664127114-1478,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,18,https://na.op.gg/champions/kayle,17,https://na.op.gg/champions/darius,16,https://na.op.gg/champions/vex,15,https://na.op.gg/champions/caitlyn,12,https://na.op.gg/champions/amumu,17,https://na.op.gg/champions/teemo,18,https://na.op.gg/champions/drmundo,17,https://na.op.gg/champions/annie,,,15,https://na.op.gg/champions/seraphine,18,https://na.op.gg/champions/jinx
1664127114-1479,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/lucian
1664127114-1480,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,13,https://na.op.gg/champions/teemo,13,https://na.op.gg/champions/shyvana,12,https://na.op.gg/champions/zyra,,,12,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/rammus,15,https://na.op.gg/champions/mordekaiser,16,https://na.op.gg/champions/leblanc,14,https://na.op.gg/champions/nilah,13,https://na.op.gg/champions/thresh,13,https://na.op.gg/champions/lucian
1664127114-1481,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/amumu
1664127114-1482,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,13,https://na.op.gg/champions/rumble,12,https://na.op.gg/champions/fiddlesticks,13,https://na.op.gg/champions/talon,12,https://na.op.gg/champions/lucian,8,https://na.op.gg/champions/rell,12,https://na.op.gg/champions/fiora,13,https://na.op.gg/champions/graves,14,https://na.op.gg/champions/vex,11,https://na.op.gg/champions/samira,,,10,https://na.op.gg/champions/amumu
1664127114-1483,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/amumu
1664127114-1484,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,12,https://na.op.gg/champions/rammus,11,https://na.op.gg/champions/kayn,12,https://na.op.gg/champions/sylas,11,https://na.op.gg/champions/jhin,,,14,https://na.op.gg/champions/ornn,15,https://na.op.gg/champions/masteryi,14,https://na.op.gg/champions/kassadin,11,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/tahmkench,9,https://na.op.gg/champions/amumu
1664127114-1485,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/vex
1664127114-1486,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,12,https://na.op.gg/champions/ekko,10,https://na.op.gg/champions/volibear,13,https://na.op.gg/champions/ornn,9,https://na.op.gg/champions/draven,9,https://na.op.gg/champions/janna,13,https://na.op.gg/champions/yone,13,https://na.op.gg/champions/belveth,,,13,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/seraphine,12,https://na.op.gg/champions/vex
1664127114-1487,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/amumu
1664127114-1488,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,12,https://na.op.gg/champions/lillia,12,https://na.op.gg/champions/rumble,12,https://na.op.gg/champions/seraphine,12,https://na.op.gg/champions/sivir,11,https://na.op.gg/champions/ashe,14,https://na.op.gg/champions/akshan,,,13,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/tristana,11,https://na.op.gg/champions/janna,13,https://na.op.gg/champions/amumu
1664127114-1489,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/amumu
1664127114-1490,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,16,https://na.op.gg/champions/yone,,,17,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/renekton,18,https://na.op.gg/champions/zed,16,https://na.op.gg/champions/swain,15,https://na.op.gg/champions/kaisa,14,https://na.op.gg/champions/seraphine,15,https://na.op.gg/champions/amumu
1664127114-1491,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/amumu
1664127114-1492,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Defeat,11,https://na.op.gg/champions/aatrox,,,9,https://na.op.gg/champions/katarina,9,https://na.op.gg/champions/sivir,7,https://na.op.gg/champions/lulu,10,https://na.op.gg/champions/gangplank,11,https://na.op.gg/champions/rengar,12,https://na.op.gg/champions/rumble,10,https://na.op.gg/champions/swain,8,https://na.op.gg/champions/leona,9,https://na.op.gg/champions/amumu
1664127114-1493,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/amumu
1664127114-1494,https://na.op.gg/leaderboards/champions?region=na,The 25th Justin,https://na.op.gg/summoners/na/The%2025th%20Justin,Victory,16,https://na.op.gg/champions/singed,14,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/samira,11,https://na.op.gg/champions/janna,17,https://na.op.gg/champions/gragas,,,15,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/caitlyn,12,https://na.op.gg/champions/karma,15,https://na.op.gg/champions/amumu
